id,name,created_at,updated_at,country_id,sector_id,related_companies,industry_id,bhrrc_url,latest_statement_for_compliance_stats_id,company_number
NEW4042,GSA Capital Partners LLP,,,1533,,,,,,OC309261
NEW4043,GT Timber Limited,,,1533,,,,,,6567522
NEW4045,Gulf Marine Services PLC,,,1533,,,,,,8860816
NEW4047,Gumtree.Com Limited,,,1533,,,,,,3934849
NEW4048,Gurit (UK) Limited,,,1533,,,,,,1368806
NEW4050,H L Plastics Limited,,,1533,,,,,,3360857
NEW4053,HAE Global Ltd,,,1533,,,,,,8135817
NEW4055,Halfords Autocentres Limited,,,1533,,,,,,4050548
NEW4062,Harlow Agricultural Merchants Limited,,,1533,,,,,,1520770
NEW4063,Harris Federation,,,1533,,,,,,6228587
NEW4064,Harrison Spinks Beds Ltd,,,1533,,,,,,277690
NEW4066,Harrow School,,,1533,,,70,,,CHA310033
NEW4067,Harry Fairclough (Construction) Limited,,,1533,,,,,,1305987
NEW4069,Harvey & Thompson Limited,,,1533,,,,,,2636684
NEW4070,Harworth Group PLC,,,1533,,,,,,2649340
NEW4073,Hastings Insurance Services Limited,,,1533,,,,,,3116518
NEW4075,Haven Leisure Limited,,,1533,,,,,,1968698
NEW4077,Hawco & Sons Limited,,,1533,,,,,,SC060833
NEW4078,Hayley Group Limited,,,1533,,,,,,1257303
NEW4079,"Haynes Brothers,Limited",,,1533,,,,,,48511
NEW4082,Headcrown Group PLC,,,1533,,,,,,1455303
NEW4084,Health Care Resourcing Group Limited,,,1533,,,,,,6357982
NEW4085,Health Made Easy Limited,,,1533,,,,,,9796720
NEW4088,Heatons Truck Group Ltd,,,1533,,,,,,487572
NEW4089,Hellermanntyton Limited,,,1533,,,,,,5652018
NEW4090,Hemingways Marketing Services Limited,,,1533,,,,,,453174
NEW4091,Henley Homes Public Limited Company,,,1533,,,,,,3718331
NEW4093,Herbalife (U.K.) Limited,,,1533,,,,,,1710199
NEW4095,Hermes (G.B.) Limited,,,1533,,,,,,773076
NEW4098,Hesley Holdings Limited,,,1533,,,,,,6540655
NEW4100,HFD Group Limited,,,1533,,,,,,SC362322
NEW4108,Hilco London Limited,,,1533,,,,,,3966729
NEW4109,Hill & Knowlton Limited,,,1533,,,,,,953243
NEW4116,Historic Environment Scotland,,,1533,,,70,,,CHASC045925
NEW4119,Hodder & Stoughton Limited,,,1533,,,,,,651692
NEW4120,Hodgson Automotive Limited,,,1533,,,,,,3668445
NEW4121,Hogg Robinson Group Limited,,,1533,,,,,,3946303
NEW4124,Stratford City Business District Limited,,,1533,,,,,,7328908
NEW4129,Horizon Discovery Group PLC,,,1533,,,,,,8921143
NEW4130,Horizon International Holdings Limited,,,1533,,,,,,5942131
NEW4131,Horizon Motor Company Limited,,,1533,,,,,,1031131
NEW4132,Hostelworld Group PLC,,,1533,,,,,,9818705
NEW4133,Houghton PLC,,,1533,,,,,,63827
NEW4134,"Houlihan Lokey Emea, LLP",,,1533,,,,,,OC403806
NEW4136,Howden Joinery Corporate Services Limited,,,1533,,,,,,1767386
NEW4140,HPI Limited,,,1533,,,,,,4068979
NEW4142,HRP Limited,,,1533,,,,,,832237
NEW4143,HS Marston Aerospace Limited,,,1533,,,,,,2590031
NEW4144,HSB Engineering Insurance Limited,,,1533,,,,,,2396114
NEW4145,HT & CO (Drinks) Limited,,,1533,,,,,,1913634
NEW4147,Hughes Electrical Limited,,,1533,,,,,,406069
NEW4149,Huhtamaki Foodservice Delta Limited,,,1533,,,,,,NI018004
NEW4150,Hunt And Palmer PLC,,,1533,,,,,,2027063
NEW4152,Hutton East Limited,,,1533,,,,,,9730591
NEW4158,I Supply Energy Limited,,,1533,,,,,,6053905
NEW4159,I.M. Properties PLC,,,1533,,,,,,3456022
NEW4160,IAN Williams Limited,,,1533,,,,,,879464
NEW4163,Idis Limited,,,1533,,,,,,2143039
NEW4165,IFE Services Limited,,,1533,,,,,,3395338
NEW4169,Imagination Technologies Group Limited,,,1533,,,,,,2920061
NEW4170,Imagination Technologies Limited,,,1533,,,,,,1306335
NEW4172,Imcw Holdings Limited,,,1533,,,,,,9630406
NEW4178,INC Research UK Limited,,,1533,,,,,,4428083
NEW4180,Independent Vetcare Limited,,,1533,,,,,,7746795
NEW4181,India Infrastructure Finance Company (UK) Limited,,,1533,,,,,,6496661
NEW4184,Infinis Limited,,,1533,,,,,,5719060
NEW4186,Inside Ideas Group Ltd,,,1533,,,,,,9323085
NEW4190,Instinet Global Services Limited,,,1533,,,,,,2550604
NEW4192,Integral Medical Holdings Limited,,,1533,,,,,,8770315
NEW4196,"Interbay ML, Ltd",,,1533,,,,,,6038070
NEW4198,International Flavours & Fragrances I.F.F.(Great Britain)Limited,,,1533,,,,,,214174
NEW4200,International Procurement And Logistics Limited,,,1533,,,,,,5104448
NEW4202,Internetq Group Limited,,,1533,,,,,,9798461
NEW4203,Intertain Limited,,,1533,,,,,,6996339
NEW4205,Iomart Group PLC,,,1533,,,,,,SC204560
NEW4207,Iron Mountain (UK) PLC,,,1533,,,,,,1478540
NEW4209,ITC Infotech Limited,,,1533,,,,,,2777705
NEW4212,Ithaca Energy (UK) Limited,,,1533,,,,,,SC272009
NEW4216,J B Tustain Motors Holdings Limited,,,1533,,,,,,7143241
NEW4217,J O Hambro Capital Management Limited,,,1533,,,,,,2176004
NEW4218,J. & J. Denholm Limited,,,1533,,,,,,955037
NEW4219,J. Marr (Seafoods) Limited,,,1533,,,,,,199160
NEW4222,J.H. Leeke And Sons Limited,,,1533,,,,,,5216515
NEW4223,J.H.& F.W.Green Limited,,,1533,,,,,,148350
NEW4225,Jacobs Douwe Egberts GB Ltd,,,1533,,,,,,999990
NEW4228,"James Durrans & Sons,Limited",,,1533,,,,,,172023
NEW4229,James Fisher Marine Services Limited,,,1533,,,,,,5171777
NEW4230,James Hargreaves Holdings Limited,,,1533,,,,,,9478826
NEW4231,James Villa Holidays Limited,,,1533,,,,,,3643374
NEW4232,James Walker (Leith) Limited,,,1533,,,,,,SC026924
NEW4233,Jamie's Italian Limited,,,1533,,,,,,4814000
NEW4234,Jane Street Europe Limited,,,1533,,,,,,5903707
NEW4238,Jct600 Limited,,,1533,,,,,,413250
NEW4240,JDA Software UK Limited,,,1533,,,,,,1870973
NEW4241,JDP Furniture Group Limited,,,1533,,,,,,3975223
NEW4246,Jisc,,,1533,,,,,,5747339
NEW4248,JLG Industries (United Kingdom) Limited,,,1533,,,,,,3620292
NEW4250,John G. Russell (Transport) Limited,,,1533,,,,,,SC021189
NEW4251,John Henry Group Limited,,,1533,,,,,,2763306
NEW4253,John Sisk & Son Limited,,,1533,,,,,,1973332
NEW4257,Johnston Oils Limited,,,1533,,,,,,SC097681
NEW4260,"Jos.Richardson & Son,Limited",,,1533,,,,,,395875
NEW4263,Journeycall Limited,,,1533,,,,,,SC202170
NEW4264,Juddmonte Farms Limited,,,1533,,,,,,1746568
NEW4266,Jupiter Marketing Limited,,,1533,,,,,,4393545
NEW4269,Jvckenwood U.K. Limited,,,1533,,,,,,3537298
NEW4272,KAO (UK) Limited,,,1533,,,,,,4471658
NEW4273,KBC Process Technology Limited,,,1533,,,,,,1807381
NEW4274,KCA Deutag Drilling Limited,,,1533,,,,,,SC031961
NEW4279,Kent Catholic Schools' Partnership,,,1533,,,,,,8176019
NEW4280,Kent Pharmaceuticals Limited,,,1533,,,,,,3371228
NEW4281,Kepak Group Limited,,,1533,,,,,,SC440783
NEW4283,Keys Care Limited,,,1533,,,,,,NI053253
NEW4285,Kilnbridge Construction Services Ltd.,,,1533,,,,,,2708682
NEW4286,Kiltearn Partners LLP,,,1533,,,,,,SO303158
NEW4287,Kind & CO. (Builders) Limited,,,1533,,,,,,387371
NEW4288,Kind Management Limited,,,1533,,,,,,4365672
NEW4289,Kindertons Limited,,,1533,,,,,,3711080
NEW4290,King & Spalding International LLP,,,1533,,,,,,OC303151
NEW4292,Kingspan Limited,,,1533,,,,,,1037468
NEW4293,Kinleigh Limited,,,1533,,,,,,913323
NEW4294,Kinly Ltd,,,1533,,,,,,SC167635
NEW4299,Kluman And Balter Limited,,,1533,,,,,,2995518
NEW4301,Kobalt Music Group Limited,,,1533,,,,,,4018752
NEW4303,Koch Media Limited,,,1533,,,,,,2925650
NEW4304,Kodak Alaris Limited,,,1533,,,,,,8552155
NEW4305,Kohlberg Kravis Roberts & CO. Partners LLP,,,1533,,,,,,OC380163
NEW4306,Kohler Mira Limited,,,1533,,,,,,252115
NEW4307,KPMG United Kingdom PLC,,,1533,,,,,,3513178
NEW4308,Kyowa Kirin Limited,,,1533,,,,,,3504711
NEW4309,L A International Holdings Limited,,,1533,,,,,,5153861
NEW4310,L.N.T. Construction Limited,,,1533,,,,,,2987352
NEW4312,Lamb-Weston/Meijer UK Limited,,,1533,,,,,,2582604
NEW4316,Lathams Limited,,,1533,,,,,,967247
NEW4317,Lavazza Coffee (UK) Limited,,,1533,,,,,,2447761
NEW4319,Lawton Brook Limited,,,1533,,,,,,3571022
NEW4320,LCC Group Limited,,,1533,,,,,,NI031142
NEW4321,LE Creuset Holding Limited,,,1533,,,,,,9901258
NEW4324,Leeds Group PLC,,,1533,,,,,,67863
NEW4328,Lehvoss UK Limited,,,1533,,,,,,2691340
NEW4330,"Leidos Europe, Limited",,,1533,,,,,,9351724
NEW4332,Leiths (Scotland) Limited,,,1533,,,,,,SC062692
NEW4334,LEO Laboratories Limited,,,1533,,,,,,662129
NEW4335,Lexia Solutions Group Limited,,,1533,,,,,,5035069
NEW4337,LGC Limited,,,1533,,,,,,2991879
NEW4338,LGH Hotels Management Limited,,,1533,,,,,,9861398
NEW4340,Liberty Group Investments Limited,,,1533,,,,,,968396
NEW4342,Ligentia UK Limited,,,1533,,,,,,3216358
NEW4343,Lime Pictures Limited,,,1533,,,,,,3068324
NEW4346,Linklaters Business Services,,,1533,,,,,,633907
NEW4348,Linpac Senior Holdings Limited,,,1533,,,,,,6964763
NEW4352,Lipscomb Holdings Limited,,,1533,,,,,,5551063
NEW4353,"Little, Brown Book Group Limited",,,1533,,,,,,2304585
NEW4358,Locala Community Partnerships C.I.C.,,,1533,,,,,,7584906
NEW4360,Loch Lomond Holdings 1 Limited,,,1533,,,,,,8617163
NEW4361,Lockton Companies LLP,,,1533,,,,,,OC353198
NEW4362,Logicalis Group Limited,,,1533,,,,,,4012342
NEW4366,London United Busways Limited,,,1533,,,,,,2328561
NEW4367,Lotus Group International Limited,,,1533,,,,,,2831840
NEW4369,Lowdham Leisureworld Ltd,,,1533,,,,,,5223956
NEW4370,Lruk (Retail) Limited,,,1533,,,,,,110433
NEW4371,Lubrizol Limited,,,1533,,,,,,775276
NEW4372,Lucozade Ribena Suntory Limited,,,1533,,,,,,8603549
NEW4374,Lutron EA Limited.,,,1533,,,,,,1925140
NEW4375,Luxfer GAS Cylinders Limited,,,1533,,,,,,3376625
NEW4376,Luxury Leisure,,,1533,,,,,,2448035
NEW4377,Lyons Seafoods Limited,,,1533,,,,,,2987743
NEW4378,M J Church (Plant) Limited,,,1533,,,,,,1856955
NEW4379,M W Beer Holdings Limited,,,1533,,,,,,3664867
NEW4386,Mace Finance Limited,,,1533,,,,,,8057308
NEW4390,Magir Limited,,,1533,,,,,,NI029700
NEW4395,Malvern Panalytical Limited,,,1533,,,,,,1020602
NEW4396,Mammoth Screen Ltd,,,1533,,,,,,5976348
NEW4399,Mapeley Steps Contractor Limited,,,1533,,,,,,4089254
NEW4400,Marathon Service (G.B.) Limited,,,1533,,,,,,1293052
NEW4401,Marie Curie,,,1533,,,,,,507597
NEW4403,Marks Sattin (UK) Limited,,,1533,,,,,,1594927
NEW4407,Marshall of Cambridge Aerospace Limited,,,1533,,,,,,245740
NEW4408,Martin-Brower UK Ltd,,,1533,,,,,,1601427
NEW4411,Matchroom Sport Limited,,,1533,,,,,,1630824
NEW4412,Matrix Polymers Limited,,,1533,,,,,,2626784
NEW4414,Mbna Limited,,,1533,,,,,,2783251
NEW4416,Mccain Foods (G.B.) Limited,,,1533,,,,,,733218
NEW4420,Mclaren Construction (London) Limited,,,1533,,,,,,9850564
NEW4422,Mctaggart Construction Limited,,,1533,,,,,,SC042957
NEW4424,MD Insurance Services Limited,,,1533,,,,,,3642459
NEW4426,MDU Services Limited,,,1533,,,,,,3957086
NEW4427,Meallmore Limited,,,1533,,,,,,SC100157
NEW4429,Medicare First Limited,,,1533,,,,,,5097027
NEW4430,Mediterranean Shipping Company (UK) Limited,,,1533,,,,,,1345236
NEW4435,Meon Valley Travel Limited,,,1533,,,,,,4350445
NEW4436,Mercury Engineering & Building Services Limited,,,1533,,,,,,7281976
NEW4441,MGM Advantage Life Limited,,,1533,,,,,,8395855
NEW4445,Microsoft Research Limited,,,1533,,,,,,3369488
NEW4447,Midgard Ltd,,,1533,,,,,,5718686
NEW4448,Midland Quarry Products Limited,,,1533,,,,,,3173418
NEW4449,Millbrook Proving Ground Limited,,,1533,,,,,,2230262
NEW4451,Mil-Ver Metal Company Limited,,,1533,,,,,,1634739
NEW4452,Mineco International Limited,,,1533,,,,,,9304159
NEW4453,Minmetals (U.K) Limited,,,1533,,,,,,1899182
NEW4459,Molton Brown Limited,,,1533,,,,,,2414997
NEW4464,Montreal Associates (Systems) Limited,,,1533,,,,,,1449046
NEW4466,Moresand Limited,,,1533,,,,,,2114691
NEW4468,"Morgan, Lewis & Bockius UK LLP",,,1533,,,,,,OC378797
NEW4470,Motability Operations Group PLC,,,1533,,,,,,6541091
NEW4472,Moto Investments Limited,,,1533,,,,,,5754538
NEW4474,Motorline (Kent) Limited,,,1533,,,,,,4899072
NEW4475,Mott Macdonald Bentley Ltd,,,1533,,,,,,3827321
NEW4477,Mouchel Limited,,,1533,,,,,,1686040
NEW4481,Msci Limited,,,1533,,,,,,3981254
NEW4483,Muir Group Public Limited Company,,,1533,,,,,,SC215392
NEW4489,Munnelly Group PLC,,,1533,,,,,,5475234
NEW4495,Nagel Langdons Ltd,,,1533,,,,,,1026181
NEW4496,Nasmyth Group Limited,,,1533,,,,,,4932645
NEW4502,NCT Leather Limited,,,1533,,,,,,SC019503
NEW4510,Newlon Housing Trust,,,1533,,,,,,IP18449R
NEW4512,Next Ventures Group Limited,,,1533,,,,,,10572247
NEW4514,NFT Distribution Operations Limited,,,1533,,,,,,5820852
NEW4517,Nicholls'(Fuel Oils) Limited,,,1533,,,,,,NI005816
NEW4518,Nickelodeon U.K. Limited,,,1533,,,,,,2797365
NEW4519,Nidec Industrial Automation UK Limited,,,1533,,,,,,1384703
NEW4520,Nijjar Dairies Limited,,,1533,,,,,,2874484
NEW4526,Noonan Services Group (UK) Limited,,,1533,,,,,,5049403
NEW4527,Norbrook Holdings Limited,,,1533,,,,,,2258447
NEW4532,Norse Care Limited,,,1533,,,,,,7445484
NEW4533,Norse Commercial Services Limited,,,1533,,,,,,2888808
NEW4534,Norstead Limited,,,1533,,,,,,3596379
NEW4535,North Highland UK Limited,,,1533,,,,,,4801815
NEW4537,North Oxford Garage Limited,,,1533,,,,,,399428
NEW4538,North West Truck Services Limited,,,1533,,,,,,2147882
NEW4540,Northern Bear PLC,,,1533,,,,,,5780581
NEW4543,Northgate Vehicle Hire Limited,,,1533,,,,,,1434157
NEW4545,Northstar Midco Limited,,,1533,,,,,,9113245
NEW4548,Norton Rose Fulbright Services,,,1533,,,,,,7176420
NEW4551,Novelis Services Limited,,,1533,,,,,,6628654
NEW4553,NPS Property Consultants Limited,,,1533,,,,,,2888194
NEW4562,Oasis International Association,,,1533,,,,,,4255992
NEW4568,Ocean Partners UK Limited,,,1533,,,,,,5171451
NEW4569,Octagon Developments Limited,,,1533,,,,,,1467331
NEW4570,Octavia Housing,,,1533,,,,,,IP13991R
NEW4571,Octopus Investments Limited,,,1533,,,,,,3942880
NEW4572,OD Interiors Limited,,,1533,,,,,,6494819
NEW4574,O'Halloran & O'Brien Limited,,,1533,,,,,,1049341
NEW4578,Omar Park Homes Limited,,,1533,,,,,,6860361
NEW4582,Ondra LLP,,,1533,,,,,,OC340822
NEW4583,One51 ES Plastics (UK) Limited,,,1533,,,,,,6094735
NEW4587,Optal Financial Limited,,,1533,,,,,,8364883
NEW4593,Orange Genie Group Limited,,,1533,,,,,,5650187
NEW4594,Orbit Group Limited,,,1533,,,,,,IP28503R
NEW4606,Osborne Property Services Limited,,,1533,,,,,,5756266
NEW4608,Oxfam,,,1533,,,,,,612172
NEW4609,Oxford Biomedica PLC,,,1533,,,,,,3252665
NEW4614,Paccor UK Limited,,,1533,,,,,,SC121847
NEW4616,Paintbox Group Limited,,,1533,,,,,,6402509
NEW4618,Palmer Timber Holdings Limited,,,1533,,,,,,9191974
NEW4621,Paradigm Development Services Limited,,,1533,,,,,,6794551
NEW4622,Paragon Bank PLC,,,1533,,,,,,5390593
NEW4624,Parcel2go.Com Limited,,,1533,,,,,,2591405
NEW4625,Parity Group Public Limited Company,,,1533,,,,,,3539413
NEW4626,Parity Professionals Limited,,,1533,,,,,,1543554
NEW4627,Park Lane Limited,,,1533,,,,,,1569304
NEW4628,Park Leisure 2000 Limited,,,1533,,,,,,3352005
NEW4629,Parkdean Resorts UK Limited,,,1533,,,,,,5729719
NEW4632,Parts Alliance Group Limited,,,1533,,,,,,1779084
NEW4633,Parvus Asset Management Europe Limited,,,1533,,,,,,8899081
NEW4635,Paterson Enterprises Limited,,,1533,,,,,,4930959
NEW4639,Paymentsense Limited,,,1533,,,,,,6730690
NEW4641,PCT Healthcare Limited,,,1533,,,,,,1768840
NEW4644,Peel Holdings (Land And Property) Limited,,,1533,,,,,,5591978
NEW4646,Peel Hunt LLP,,,1533,,,,,,OC357088
NEW4647,Pemberstone Ventures Limited,,,1533,,,,,,8659981
NEW4648,Pen Y Cymoedd Wind Farm Limited,,,1533,,,,,,3494498
NEW4652,Pentland Group PLC,,,1533,,,,,,793577
NEW4653,People Against Dirty Holdings Limited,,,1533,,,,,,9876184
NEW4662,Petrogas Group UK Limited,,,1533,,,,,,5952225
NEW4665,Petroplan Holdings Ltd,,,1533,,,,,,8594276
NEW4667,Pets At Home Ltd,,,1533,,,,,,1822577
NEW4671,PGI Group Limited,,,1533,,,,,,1338135
NEW4673,Pharmacia Limited,,,1533,,,,,,506792
NEW4674,Pharmathen Holding 4 Ltd,,,1533,,,,,,9552936
NEW4677,Phixos Limited,,,1533,,,,,,2667200
NEW4679,Photo - ME International P L C,,,1533,,,,,,735438
NEW4680,Pinsent Masons International LLP,,,1533,,,,,,OC412076
NEW4682,Pinsent Masons Services Limited,,,1533,,,,,,7640706
NEW4683,Pioneer DJ Europe Limited,,,1533,,,,,,9230173
NEW4684,Pipeline Induction Heat Limited,,,1533,,,,,,1478556
NEW4685,Pitch International LLP,,,1533,,,,,,OC309250
NEW4688,Platform Securities LLP,,,1533,,,,,,OC301316
NEW4689,Platinum Topco Limited,,,1533,,,,,,10340885
NEW4696,Portslade Garages Limited,,,1533,,,,,,617796
NEW4698,Post Office Management Services Limited,,,1533,,,,,,8459718
NEW4700,Pottermore Limited,,,1533,,,,,,6979090
NEW4701,Poundstretcher Limited,,,1533,,,,,,553014
NEW4703,Praxair Surface Technologies Limited,,,1533,,,,,,2416734
NEW4704,Premier Holidays Limited,,,1533,,,,,,1791598
NEW4707,Premium Timber Products Limited,,,1533,,,,,,2232367
NEW4713,Priory Design Services Limited,,,1533,,,,,,1952236
NEW4714,PRO CAM CP Limited,,,1533,,,,,,1420577
NEW4715,PRO Unlimited Global Ltd,,,1533,,,,,,5537535
NEW4718,Progress Rail Services UK Limited,,,1533,,,,,,7545889
NEW4719,Proseal UK Limited,,,1533,,,,,,3493138
NEW4720,Prospect (GB) Limited,,,1533,,,,,,4192419
NEW4724,Pulse Healthcare Limited,,,1533,,,,,,3156103
NEW4726,Purplebricks Group PLC,,,1533,,,,,,8047368
NEW4727,Px-Partnership (UK) Limited,,,1533,,,,,,8548144
NEW4731,QD Commercial Group Holdings Limited,,,1533,,,,,,8507095
NEW4733,Qliktech UK Limited,,,1533,,,,,,5292408
NEW4734,Quadgas Holdco Limited,,,1533,,,,,,10614254
NEW4735,Quanta Consultancy Services Limited,,,1533,,,,,,2704245
NEW4737,Quilter Cheviot Limited,,,1533,,,,,,1923571
NEW4740,Quintessential Brands UK Holdings Limited,,,1533,,,,,,7604265
NEW4741,R S P C A,,,1533,,,70,,,CHA219099
NEW4743,R/Ga Media Group Limited,,,1533,,,,,,2366324
NEW4745,Radiodetection Limited,,,1533,,,,,,1334448
NEW4747,Rainton Construction Limited,,,1533,,,,,,2699545
NEW4748,Ramsay Health Care UK Operations Limited,,,1533,,,,,,1532937
NEW4749,Rational UK Limited,,,1533,,,,,,2576032
NEW4750,Raznoimport (UK) Limited,,,1533,,,,,,1495478
NEW4752,Reach4entertainment Enterprises PLC,,,1533,,,,,,2725009
NEW4758,Redcentric Solutions Limited,,,1533,,,,,,8322856
NEW4760,Redhall Group PLC,,,1533,,,,,,263995
NEW4761,Redhill Academy Trust,,,1533,,,,,,7430317
NEW4762,Redrow Homes East Midlands Limited,,,1533,,,,,,4219459
NEW4768,Renault Sport Racing Limited,,,1533,,,,,,1806337
NEW4769,Renew Holdings Plc.,,,1533,,,,,,650447
NEW4778,RFE International (Group) Ltd,,,1533,,,,,,4156533
NEW4781,Rgcm Limited,,,1533,,,,,,2477053
NEW4782,Rhodar Limited,,,1533,,,,,,1269463
NEW4787,Riverside Motors (Doncaster) Limited,,,1533,,,,,,1647975
NEW4788,Rjtk Investments Ltd,,,1533,,,,,,8332162
NEW4789,RM Education Ltd,,,1533,,,,,,1148594
NEW4792,Roadchef Limited,,,1533,,,,,,1713437
NEW4793,Robert Dyas Holdings Limited,,,1533,,,,,,4041884
NEW4798,Robinson Young Holdings Limited,,,1533,,,,,,6524358
NEW4799,Robinsons Autoservices Limited,,,1533,,,,,,368915
NEW4801,Roe Bros. & CO Ltd.,,,1533,,,,,,1564981
NEW4804,Rosemont Pharmaceuticals Limited,,,1533,,,,,,924648
NEW4810,Routeco Limited,,,1533,,,,,,1268846
NEW4812,Roxor Group Limited,,,1533,,,,,,10446715
NEW4813,Royal IHC Limited,,,1533,,,,,,3347951
NEW4815,"Royal London Mutual Insurance Society,Limited(The)",,,1533,,,,,,99064
NEW4816,Royal London Unit Trust Managers Limited,,,1533,,,,,,2372439
NEW4817,Royal Opera House Covent Garden Foundation,,,1533,,,,,,480523
NEW4818,Royal Shakespeare Company - R S C,,,1533,,,70,,,CHA212481
NEW4826,RWC Asset Management LLP,,,1533,,,,,,OC332015
NEW4827,RWE Markinch Limited,,,1533,,,,,,6574689
NEW4829,Rybrook Limited,,,1533,,,,,,5818937
NEW4830,"S I Group - UK, Ltd",,,1533,,,,,,667049
NEW4835,Sage (UK) Ltd,,,1533,,,,,,1045967
NEW4838,Sally Salon Services Limited,,,1533,,,,,,1060763
NEW4839,Saltend Cogeneration Company Limited,,,1533,,,,,,3274929
NEW4842,Sanderson Asset Management LLP,,,1533,,,,,,OC375320
NEW4843,Sandicliffe Motor Holdings Limited,,,1533,,,,,,4609153
NEW4844,Sangers (Northern Ireland) Limited,,,1533,,,,,,NI018941
NEW4846,Sartorius Stedim UK Limited,,,1533,,,,,,6026124
NEW4849,Sayers The Bakers Limited,,,1533,,,,,,6582290
NEW4851,Scenic Tours (UK) Ltd,,,1533,,,,,,5770868
NEW4853,Schutz (U.K.) Limited,,,1533,,,,,,2347670
NEW4854,Scisys PLC,,,1533,,,,,,3426416
NEW4857,Scor UK Company Limited,,,1533,,,,,,1334736
NEW4859,Scot J C B Limited,,,1533,,,,,,SC051692
NEW4863,Scott Timber Limited,,,1533,,,,,,SC105196
NEW4868,SDN Limited,,,1533,,,,,,3309912
NEW4870,Sea Farms Limited,,,1533,,,,,,7830863
NEW4873,Seagate Systems (UK) Limited,,,1533,,,,,,3134912
NEW4874,Seagold Limited,,,1533,,,,,,3193323
NEW4877,Seetec Business Technology Centre Limited,,,1533,,,,,,2291188
NEW4882,Senator International Limited,,,1533,,,,,,1323955
NEW4887,Sevacare (UK) Limited,,,1533,,,,,,3615347
NEW4889,Sfdc Emea Data Centre Limited,,,1533,,,,,,8507618
NEW4891,Shanly Homes Limited,,,1533,,,,,,2775216
NEW4896,Sherrygreen Limited,,,1533,,,,,,1762648
NEW4897,Shire Pharmaceuticals Group,,,1533,,,,,,2883758
NEW4898,Shiseido Group UK Limited,,,1533,,,,,,2797273
NEW4901,Shorterm Group Limited,,,1533,,,,,,3635466
NEW4902,Sigma-Aldrich Company Limited,,,1533,,,,,,2204655
NEW4905,Simon Bailes Limited,,,1533,,,,,,2218953
NEW4909,Skechers USA Ltd.,,,1533,,,,,,4056244
NEW4910,SKF (U.K) Limited,,,1533,,,,,,107367
NEW4911,Skrill Limited,,,1533,,,,,,4260907
NEW4913,Skyjack UK Limited,,,1533,,,,,,4087619
NEW4915,Small World Financial Services Group Limited,,,1533,,,,,,5405279
NEW4916,Smart Aluminium Extrusions Limited,,,1533,,,,,,7285518
NEW4919,SME Group PLC,,,1533,,,,,,2243425
NEW4923,Smithfield Foods Limited,,,1533,,,,,,2874729
NEW4929,Societe Generale International Limited,,,1533,,,,,,5407520
NEW4930,Solar Century Holdings Limited,,,1533,,,,,,3570325
NEW4931,Solid State PLC,,,1533,,,,,,771335
NEW4935,Sorbon Homes Limited,,,1533,,,,,,3646926
NEW4939,South Staffordshire Water PLC,,,1533,,,,,,2662742
NEW4940,South Tyneside Homes Limited,,,1533,,,,,,5381705
NEW4942,Southampton ROW Trust Limited,,,1533,,,,,,3900842
NEW4944,Special Metals Wiggin Limited,,,1533,,,,,,36721
NEW4950,Speed Group (Holdings) Limited,,,1533,,,,,,6268593
NEW4952,Spicerhaart Group Limited,,,1533,,,,,,4081664
NEW4960,SPS Aerostructures Limited,,,1533,,,,,,1945689
NEW4961,SPS Technologies Limited,,,1533,,,,,,303951
NEW4971,Standard Life Savings Limited,,,1533,,,,,,SC180203
NEW4972,Standard Life Wealth Limited,,,1533,,,,,,SC317950
NEW4973,Stanley Black & Decker UK Limited,,,1533,,,,,,7059991
NEW4974,Stanley Security Solutions Limited,,,1533,,,,,,181585
NEW4975,Stantec Treatment Limited,,,1533,,,,,,1535477
NEW4976,Stantec UK Limited,,,1533,,,,,,1188070
NEW4980,Statpro Group PLC,,,1533,,,,,,2910629
NEW4981,Stebbings Car Centre Limited,,,1533,,,,,,4635016
NEW4982,Stema Shipping (UK) Limited,,,1533,,,,,,3008728
NEW4986,Stepnell Limited,,,1533,,,,,,402934
NEW4990,Stoford Properties Limited,,,1533,,,,,,7848231
NEW4992,Stolle Europe Limited,,,1533,,,,,,2282643
NEW4993,Stolzle Flaconnage Limited,,,1533,,,,,,2973822
NEW4995,Storck UK Limited,,,1533,,,,,,947998
NEW4996,Strata Housing Services Limited,,,1533,,,,,,8730321
NEW5006,Sumisho Osaka GAS Water UK Limited,,,1533,,,,,,8369318
NEW5010,Sun Chemical Limited,,,1533,,,,,,2647054
NEW5012,"Sunderland Association Football Club,Limited(The)",,,1533,,,,,,49116
NEW5014,Sunseeker International (Holdings) Limited,,,1533,,,,,,5914384
NEW5018,Survitec Group Limited,,,1533,,,,,,905173
NEW5020,Synergy Health (UK) Limited,,,1533,,,,,,979716
NEW5024,Synthomer Trading Limited,,,1533,,,,,,10126402
NEW5026,Systems ADI Group Limited,,,1533,,,,,,3124499
NEW5027,T & E Ferris Limited,,,1533,,,,,,6941388
NEW5028,T H Baker Holdings Limited,,,1533,,,,,,9445711
NEW5029,T I A (GB) Limited,,,1533,,,,,,3873873
NEW5032,T.E.Scudder Limited,,,1533,,,,,,605142
NEW5033,T.W. White & Sons (Holdings) Limited,,,1533,,,,,,1280477
NEW5034,Tag Farnborough (Holdings) Limited,,,1533,,,,,,3494464
