status,suspicious,company_name,country_name,new_sector_name,old_sector_name,statement_url,date_seen,approved_by_board,approved_by,signed_by_director,signed_by,link_on_front_page,published,broken_url
merged,,Elizabeth Arden (UK) Ltd.,United Kingdom,Household & Personal Products,Consumer products/retail,https://s1.thcdn.com/design-assets/Elizabeth%20Arden%20UK%20Anti%20Slavery%20Statement.pdf,04/01/2017,Yes,Board,Yes,Director,Yes,,
merged,,Elliott Group Limited,United Kingdom,Consumer Durables & Apparel,Consumer products/retail,https://www.elliottuk.com/2016/12/elliott-issues-modern-slavery-compliance-statement/,14/12/2016,Yes,Board,Yes,CEO,Yes,,
merged,,Ellucian Inc.,United States,Software & Services,Technology,http://www.ellucian.com/Collateral/Modern-Slavery-Act-Statement/,31/12/2016,Not explicit,Senior VP,Yes,"Senior Vice President, Sophia, L.P.",No,,
merged,,EMC Corp,United States,Technology Hardware & Equipment,Technology,https://uk.emc.com/corporate/sustainability/supply-chain/slavery-and-human-trafficking.htm,18/08/2016,Not explicit,,No,,No,,
merged,,EMCOR UK Ltd,United Kingdom,Capital Goods,Professional services,https://www.emcoruk.com/who-we-are/modern-slavery-act-2015,18/08/2016,No,Executive Management,Yes,CEO,No,,
merged,,Emerson Group Ltd (The),United Kingdom,Real Estate,Real estate,http://www.emerson.co.uk/ModernSlaveryandHumanTraffickingStatement.aspx,13/01/2017,No,Group executive,Yes,Director & Company Secretary,No,,
merged,,EMH Group,United Kingdom,Charity/Non-Profit,Charity/Nonprofit,http://www.emhhomes.org.uk/informations/modern-slavery-act/,07/09/2016,Yes,Board,Yes,CEO,Yes,,
merged,,Emo DCC Energy Ltd,United Kingdom,Energy,Utilities,https://www.emooil.com/assets/sites/4/Oil-Ireland-Modern-Slavery-Statement.pdf,18/08/2016,Not explicit,,Yes,Managing Director,Yes,,
merged,,Encon Insulation Ltd,United Kingdom,Retailing,Construction & building materials,http://www.encon.co.uk/sites/default/files/content_uploads/modern_slavery_policy_statement.pdf,15/09/2016,Not explicit,,Yes,CEO,No,,
merged,,Encore Personnel Services Ltd,United Kingdom,Commercial & Professional Services,Services,https://www.encorepersonnel.co.uk/docs/slavery-and-human-trafficking-statement.pdf,18/08/2016,Not explicit,,No,,Yes,,
merged,,Endava Ltd,United Kingdom,Software & Services,Technology,http://www.endava.com/en/Statements,22/11/2016,Not explicit,,No,,No,,
merged,,Energizer Holdings Inc,United States,Household & Personal Products,Consumer products/retail,http://www.energizerholdings.com/en/company/supplier-relations/Documents/UK_Modern_Slavery_California_Transparency_Policy.pdf,18/08/2016,Not explicit,,No,,No,,
merged,,ENGIE Services Holding UK Limited,United Kingdom,Utilities,Utilities,http://business.engie.co.uk/wp-content/uploads/2016/06/engie-modern-slavery-act-statement.pdf,15/09/2016,Not explicit,,Yes,CEO,No,,
merged,,Enotria Winecellars Limited,United Kingdom,Retailing,Agriculture/food/beverage,https://www.greatwesternwine.co.uk/media/Modern-Slavery-Act-Statement-2016-2017.pdf,07/02/2017,Not explicit,,Yes,Director,Yes,,
merged,,Enra Group Ltd,United Kingdom,Diversified Financials,Finance,http://www.enragroup.co.uk/modern-slavery-statement/,18/10/2016,Yes,Board,Yes,CFO,Yes,,
merged,,EnServe Group Limited,United Kingdom,Capital Goods,Services,http://www.enservegroup.com/slavery.html,05/12/2016,Yes,Board,Yes,CEO,Yes,,
merged,,Entertainment One Ltd (eOne),United Kingdom,Media,Leisure,http://entertainmentone.com/getmedia/a2c95124-ece9-4b57-9337-b9d3124de97c/eone-modern-day-slavery-statement-1,17/02/2017,Not explicit,,Yes,President & CEO,Yes,,
merged,,EnTrustPermal Ltd,United Kingdom,Diversified Financials,Professional services,https://www.entrustpermal.com/,16/01/2017,Yes,Board,Yes,Director,Yes,,
merged,,Environmental Resources Management (ERM) Worldwide Group Ltd,United Kingdom,Commercial & Professional Services,Services,http://www.erm.com/en/about-us/sustainability/business-conduct-and-ethics/slavery-human-trafficking-statement/,21/10/2016,Not explicit,,Yes,CEO,Yes,,
merged,,Epson Telford Limited,United Kingdom,Technology Hardware & Equipment,,https://neon.epson-europe.com/files/repo/2016/ModernSlaveryActStatement-12393/pdf/161021-ETLModernSlaveryAct2015Finalforpublishing.pdf,09/11/2016,Not explicit,,Yes,Managing Director,Yes,TRUE,FALSE
merged,,Epson (UK) Limited,United Kingdom,Technology Hardware & Equipment,,https://neon.epson-europe.com/files/repo/2016/ModernSlaveryActStatement-12393/pdf/161021-EULModernSlaveryAct2015Finalforpublishing.pdf,09/11/2016,Not explicit,,Yes,Managing Director,Yes,TRUE,FALSE
merged,,Equine and Livestock Insurance Company,United Kingdom,Insurance,Finance,https://www.eandl.co.uk/images/slavery-act-statement.pdf,18/08/2016,Not explicit,,Yes,CEO,Yes,,
merged,,Equitix Holdings Limited,United Kingdom,Diversified Financials,Finance,http://www.equitix.co.uk/slavery.html,11/01/2017,Yes,Board,No,,Yes,,
merged,,Ericsson,Sweden,Technology Hardware & Equipment,Technology,https://www.ericsson.com/assets/local/about-ericsson/sustainability-and-corporate-responsibility/documents/2016/modern-slavery-statement-010317.pdf,02/03/2017,Yes,Board,Yes,President & CEO,No,,
merged,,ESM Power,United Kingdom,Utilities,,http://www.lmgiq.com/wp-content/uploads/2016/04/LM441-Slavery-and-Human-Trafficking-Statement.pdf,18/08/2016,Not explicit,,Yes,CEO,Yes,TRUE,FALSE
merged,,Line Management Group Ltd,United Kingdom,Technology Hardware & Equipment,,http://www.lmgiq.com/wp-content/uploads/2016/04/LM441-Slavery-and-Human-Trafficking-Statement.pdf,22/08/2016,Not explicit,,Yes,Chief Executive Officer,No,TRUE,FALSE
merged,,ESRC (Economic and Social Research Council),United Kingdom,Public Entities,Public entities,http://www.esrc.ac.uk/about-us/policies-and-standards/modern-slavery-and-human-trafficking-statement-for-april-2015-march-2016/,15/11/2016,No,CEO and Directors,Yes,CEO,No,,
merged,,Esri UK,United Kingdom,Software & Services,Technology,http://www.esriuk.com/~/media/B619A1ED25144BC2A258535CD115CB0D,18/08/2016,Yes,Board,Yes,Managing Director,Yes,,
merged,,Essar Oil (UK) Ltd,United Kingdom,Energy,Natural resources,https://www.essaroil.co.uk/media/1178/anti-slavery-and-human-trafficking-policy.pdf,18/08/2016,Not explicit,,Yes,Director,Yes,,
merged,,Essex County Council,United Kingdom,Public Entities,Public entities,https://www.essex.gov.uk/Business-Partners/Supplying-Council/Documents/Modern_Slavery_Statement.pdf,10/01/2017,Not explicit,,Yes,Leader and Commiercial Director,No,,
merged,,euNetworks,United Kingdom,Software & Services,Technology,https://www.eunetworks.com/modern-slavery-act-statement/,18/08/2016,Not explicit,,No,,Yes,,
merged,,Euro Compliance Limited,United Kingdom,Commercial & Professional Services,Services,http://www.eurocompliance.co.uk/about-us/policies-and-compliance/,10/01/2017,No,Managing Director,Yes,Managing Director,No,,
merged,,Euro Garages Limited,United Kingdom,Energy,Services,http://www.eurogarages.com/pdf/modern-slavery-act.pdf,21/10/2016,Not explicit,,Yes,CEO,Yes,,
merged,,European Oat Millers Ltd,United Kingdom,"Food, Beverage & Tobacco",Agriculture/food/beverage,http://www.oatmillers.com/wp-content/uploads/2016/04/Modern-Slavery-Act-Policy.pdf,18/08/2016,No,Managing Director and Company Secretary,Yes,Directors,No,,
merged,,Eversheds Sutherland LLP,United Kingdom,Commercial & Professional Services,Professional services,http://www.eversheds.com/global/en/who/contact-us/legal-policies.page,21/10/2016,Not explicit,,Yes,CEO,No,,
merged,,Everton Football Club,United Kingdom,Media,Sports,http://www.evertonfc.com/functional/modern-slavery,02/11/2016,Yes,Board,Yes,CEO,Yes,,
merged,,EvoBus (UK) Ltd,United Kingdom,Retailing,Transport,https://www.evobus.com/en/en-gb/menus/footer/modern-slavery-act/,30/08/2016,Not explicit,,No,,Yes,,
merged,,Evolution Homecare Services Ltd,United Kingdom,Health Care Equipment & Services,Health,http://www.evolutionhomecare.co.uk/pdf/Evolution_MSA2016.pdf,18/10/2016,Not explicit,,Yes,Managing Director,Yes,,
merged,,ExCel London,United Kingdom,Consumer Services,Leisure,https://excel.london/uploads/excel-london---modern-slavery-statement.pdf,20/12/2016,Yes,Board,Yes,CEO,Yes,,
merged,,Exertis Supply Chain Services Ltd,Ireland,Transportation,Consumer products/retail,http://www.exertissupplychain.com/wp-content/uploads/2016/09/2016-07-25-Modern-Slavery-Statement-NJ.pdf,18/08/2016,Not explicit,,Yes,Managing Director,Yes,,
merged,,Exertis (UK) Ltd,United Kingdom,Technology Hardware & Equipment,Technology,https://www.exertissupplies.co.uk/files/Modern%20Slavery%20Statement%20Exertis%20UK%20(30June2016).pdf,18/08/2016,Not explicit,,Yes,Managing Director,Yes,,
merged,,Experian plc,Ireland,Commercial & Professional Services,Professional services,https://www.experianplc.com/media/2745/slavery-and-human-trafficking-statement-2016.pdf,02/09/2016,Not explicit,,Yes,Chairman/Director,Yes,,
merged,,Export -Import Bank of India,India,Banks,Finance,https://www.eximbankindia.in/assets/pdf/public-declarations/anti-slavery-act-2017.pdf,18/08/2016,Not explicit,,Yes,Managing Director,Yes,,
merged,,Fairfax Meadow Ltd,United Kingdom,Retailing,Agriculture/food/beverage,http://fairfaxmeadow.com/accreditations/,29/09/2016,Not explicit,,Yes,Managing Director,Yes,,
merged,,Farnam Custom Products Inc,United States,Capital Goods,Construction & building materials,https://farnam-custom.com/about/modern-slavery-human-trafficking-statement/,11/09/2016,Not explicit,,No,,Yes,,
merged,,Farrer & Co LLP,United Kingdom,Commercial & Professional Services,Professional services,http://www.farrer.co.uk/FooterLinks/Legal-regulatory/Slavery-and-Human-Trafficking-Statement/,11/09/2016,Not explicit,,Yes,Partner & Member of Board,No,,
merged,,Farrow & Ball Ltd,United Kingdom,Materials,Furnishings,http://www.farrow-ball.com/modern-slavery-act-statement/content/fcp-content,18/08/2016,Not explicit,,Yes,CEO,Yes,,
merged,,FatFace Ltd,United Kingdom,Retailing,Apparel & textile,http://www.fatfacecorporate.com/~/media/Files/F/Fatface/reports-and-presentation/reports/modern-slavery-statement-2016.pdf,30/08/2016,Not explicit,,Yes,CEO,Yes,,
merged,,FCA Automotive Services UK Limited,United Kingdom,Diversified Financials,Finance,https://www.fiat.co.uk/content/dam/fiat/uk/brochure/Modern_Slavery_Statement_for_Board_17032017.pdf,31/12/2016,Yes,Board,Yes,Managing Director,No,,
merged,,FedEx Corp,United States,Transportation,Shipping & handling,http://www.fedex.com/gb/modern-slavery-statement.html,19/12/2016,Not explicit,,Yes,Senior Vice President of FedEx Express & TNT,Yes,,
merged,,Ferrier Pumps Ltd,United Kingdom,Capital Goods,Construction & building materials,http://www.ferrierpumps.co.uk/FPL%20Anti%20Slavery%20Policy%202017.pdf,02/02/2017,Not explicit,,Yes,Managing Director,No,,
merged,,F.H. Brundle,United Kingdom,Materials,Metals/plastics/basic metals,http://www.fhbrundle.co.uk/anti-slavery-statement,06/09/2016,Not explicit,,Yes,Director,Yes,,
merged,,FibreFab Ltd,United Kingdom,Technology Hardware & Equipment,Technology,http://www.fibrefab.com/slavery-statement,18/08/2016,Not explicit,,Yes,Managing Director,Yes,,
merged,,Fidessa plc,United Kingdom,Software & Services,Technology,http://www.fidessa.com/useful-links/modern-slavery-act-statement,20/12/2016,Yes,Board,Yes,CFO,Yes,,
merged,,Fife College,United Kingdom,Consumer Services,Services,http://www.fife.ac.uk/Pages/default.aspx,04/01/2017,Yes,Board of Governors,No,,Yes,,
merged,,FIL Holdings (UK) Limited,United Kingdom,Diversified Financials,Finance,https://www.fidelity.co.uk/investor/about/modern-slavery.page,03/01/2017,Not explicit,,Yes,Director,Yes,,
merged,,Finlays,United Kingdom,"Food, Beverage & Tobacco",Agriculture/food/beverage,http://www.finlays.net/tea-estates/statement-on-slavery-and-human-trafficking,18/08/2016,Not explicit,,No,,No,,
merged,,Fircroft Engineering Service Limited,United Kingdom,Commercial & Professional Services,Professional services,https://www.fircroft.com/modern-slavery-statement,02/03/2017,Not explicit,,Yes,CEO,No,,
merged,,First Ark Group,United Kingdom,Consumer Services,Services,https://www.firstark.com/about-us/what-matters-to-us,15/09/2016,No,Director,Yes,Director,No,,
merged,,First Choice Homes Oldham Ltd,United Kingdom,Real Estate,Real estate,https://www.fcho.co.uk/media/1186/slavery-and-human-trafficking-statement-april-2016-v2.pdf,15/09/2016,Yes,Board,Yes,Deputy CEO,No,,
merged,,First Derivatives plc,United Kingdom,Software & Services,Technology,https://www.firstderivatives.com/modern-slavery-statement/,15/03/2017,Not explicit,,Yes,Director,Yes,,
merged,,FirstGroup plc,United Kingdom,Transportation,Transport,http://www.firstgroupplc.com/~/media/Files/F/Firstgroup-Plc/Responsibilty%20Reports/firstgroup-plc-modern-slavery-and-human-trafficking-statement-2016.pdf,10/10/2016,Not explicit,,Yes,CEO,Yes,,
merged,,Flamstead Holdings Limited,United Kingdom,Materials,Manufacturing,http://www.hlplastics.co.uk/slavery-statement/,02/03/2017,Yes,Board,Yes,Director,Yes,,
merged,,Fleet Hire Ltd,United Kingdom,Consumer Services,Services,http://www.fleethire.co.uk/images/Slavery%20and%20Human%20Trafficking%20Statement.pdf,15/09/2016,Yes,Board,Yes,CEO,Yes,,
merged,,Flex Ltd,United States,Technology Hardware & Equipment,Services,https://www.flex.com/sites/default/files/supply-chain-transparency-slavery-human-trafficking-statement-flex.pdf,03/02/2017,Not explicit,,No,,Yes,,
merged,,Flexforce,United Kingdom,Commercial & Professional Services,Professional services,http://www.flexforce.me/slavery-statement/,18/08/2016,Not explicit,,Yes,Director,Yes,,
merged,,Flextronics Ltd,United States,Technology Hardware & Equipment,Technology,https://www.flextronics.com/sites/default/files/component_b2/Slavery%20and%20Human%20Trafficking%20Statement%202016_0.pdf,18/08/2016,Not explicit,,No,,Yes,,
merged,,Flybe Group PLC,United Kingdom,Transportation,Travel,http://www.flybe.com/corporate/governance/pdf/Modern-Slavery-Statement.pdf,10/10/2016,Not explicit,,Yes,CEO,No,,
merged,,Footasylum Ltd,United Kingdom,Retailing,Consumer products/retail,http://www.drome.co.uk/modern-slavery-act/,04/11/2016,No,,Yes,Chairman,Yes,,
merged,,Football Association Premier League Limited (The),United Kingdom,Media,Sports,https://www.premierleague.com/modern-slavery-statement,25/01/2017,Not explicit,,Yes,Executive chairman,Yes,,
merged,,Ford Motor Company Limited,United Kingdom,Transportation,Transport,http://www.ford.co.uk/experience-ford/SlaveryStatement,18/08/2016,Yes,Board,Yes,Chairman and Managing Director,Yes,,
merged,,"Ford Retail Ltd, trading as TrustFord/TrustFirstParts",United Kingdom,Retailing,Transport,http://www.fordretail.com/corporate-social-responsibility/slavery-statement/,10/02/2017,Not explicit,,No,,Yes,,
merged,,Forestry Commission,United Kingdom,Public Entities,Public entities,https://www.forestry.gov.uk/forestry/BEEH-ADTD2N,15/09/2016,Not explicit,,Yes,Director of Services,Yes,,
merged,,Forrest,United Kingdom,Capital Goods,Construction & building materials,https://forrest.co.uk/modern-slavery-act-2015/,18/08/2016,Not explicit,,Yes,CEO,Yes,,
merged,,Fortis Living,United Kingdom,Charity/Non-Profit,Real estate,https://www.fortisliving.com/legal-information---fortis-living,25/08/2016,Not explicit,,No,,No,,
merged,,Foster + Partners Ltd,United Kingdom,Commercial & Professional Services,Professional services,http://www.fosterandpartners.com/media/2512580/modern-slavery-act-yr-ending-30-april-2016.pdf,17/11/2016,Not explicit,,Yes,Acting Managing Partner,No,,
merged,,FP McCann Limited,United Kingdom,Materials,Construction & building materials,http://fpmccann.co.uk/sites/default/files/Company%20Policy%20Statements/CPS%20026%20-%20Slavery%20&%20Human%20Trafficking%20Policy%20Statement.pdf,18/08/2016,Not explicit,,Yes,Managing Director,No,,
merged,,Frazer-Nash Consultancy Limited,United Kingdom,Capital Goods,Professional services,https://www.fnc.co.uk/media/304621/modern-slavery-statement.pdf,06/12/2016,Not explicit,,Yes,Managing Director,No,,
merged,,Fred Perry Ltd,United Kingdom,Consumer Durables & Apparel,Apparel & textile,https://d1yk18ot3qjyqd.cloudfront.net/skin/frontend/fredperry-rwd/default/pdf/FP_statement_modern_slavery_statement.pdf,18/10/2016,Not explicit,,Yes,Managing Director,No,,
merged,,Freedom Leisure,United Kingdom,Capital Goods,Services,https://www.freedom-leisure.co.uk/modern-slavery-statement/,15/11/2016,Not explicit,,Yes,Finance Director,Yes,,
merged,,Freeman,United States,Media,Services,http://www.freeman-emea.com/modern-slavery-act,03/01/2017,Not explicit,,No,,Yes,,
merged,,Freeths LLP,United Kingdom,Commercial & Professional Services,Professional services,http://www.freeths.co.uk/content/pages/documents/Modern%20Slavery%20Act%202015%20-%20Oct%2015%20.pdf,18/08/2016,Not explicit,,No,,No,,
merged,,Freight Transport Association,United Kingdom,Transportation,Shipping & handling,http://www.fta.co.uk/about/anti-slavery-and-human-trafficking-policy.html,19/08/2016,Not explicit,,No,,No,,
merged,,Fresca Group Ltd,United Kingdom,Food & Staples Retailing,Agriculture/food/beverage,http://www.mwmack.co.uk/media/1088/modern-slavery-statement-september-2016.pdf,18/10/2016,Not explicit,,Yes,CEO,Yes,,
merged,,Fresenius Kabi Ltd,United Kingdom,"Pharmaceuticals, Biotechnology & Life Sciences",Health,http://www.fresenius-kabi.co.uk/7266.htm,19/01/2017,Not explicit,,No,General Manager,Yes,,
merged,,Freshfields Bruckhaus Derringer,United Kingdom,Commercial & Professional Services,Professional services,http://www.freshfields.com/support/supply_chains.aspx,06/11/2016,No,Senior Partner,Yes,Senior Partner,Yes,,
merged,,Froneri Ltd,United Kingdom,"Food, Beverage & Tobacco",Agriculture/food/beverage,http://www.rr-icecream.co.uk/media/72321/Modern-Slavery-Statement.pdf,01/04/2017,Not explicit,,Yes,Director,No,,
merged,,Fuel Card Services Ltd,United Kingdom,Energy,Services,http://www.fuelcardservices.com/docs/ModernSlavery.pdf,25/08/2016,Not explicit,,Yes,Managing Director,Yes,,
merged,,"FUJIFILM DIMATIX, INC",United States,Technology Hardware & Equipment,Manufacturing,https://www.fujifilmusa.com/products/industrial_inkjet_printheads/pdf/FDMX_MSA_Statement.pdf,02/12/2016,Not explicit,,Yes,President & CEO,Yes,,
merged,,"FUJIFILM SonoSite, Inc.",United States,Health Care Equipment & Services,Health,https://www.sonosite.com/modern-slavery-act-statement,05/12/2016,Not explicit,,Yes,President & CEO,Yes,,
merged,,Fujitsu Ltd,Japan,Software & Services,Technology,http://www.fujitsu.com/uk/about/local/corporate-responsibility/modern-slavery-statement/,19/08/2016,Yes,Board,Yes,CEO,Yes,,
merged,,Futures Housing Group,United Kingdom,Consumer Durables & Apparel,Real estate,https://futureshg.co.uk/wp-content/uploads/2016/04/Modern-Slavery-Statement.pdf,15/09/2016,Not explicit,,Yes,CEO,Yes,,
merged,,FW Thorpe Plc.,United Kingdom,Capital Goods,Consumer products/retail,http://www.fwthorpe.co.uk/pdf/fwthorpe-slavery-and-human-trafficking-statement.pdf,19/08/2016,Not explicit,,Yes,Managing Director,No,,
merged,,G-Staff Ltd,United Kingdom,Commercial & Professional Services,Services,http://g-staff.co.uk/anti-slavery%20and%20human%20trafficking%20policy.html,30/08/2016,Not explicit,,Yes,Operations Director & the Director of Finance,Yes,,
merged,,Galliford Try plc,United Kingdom,Capital Goods,Construction & building materials,http://www.gallifordtry.co.uk/~/media/Files/G/GallifordTry/policy-statements/2016/Sep/GT%20Modern%20Slavery%20Statement%20-%20finalx.pdf,10/10/2016,Not explicit,,Yes,CEO,No,,
merged,,"Gallup, Inc",United States,Commercial & Professional Services,Professional services,http://www.gallup.com/corporate/199451/gallup-statement.aspx,16/12/2016,Not explicit,,Yes,Director,No,,
merged,,GAME Digital plc,United Kingdom,Retailing,Consumer products/retail,http://www.gamedigitalplc.com/investor-relations/modern-slavery-act-statement.aspx,19/12/2016,Yes,Board,Yes,CEO,No,,
merged,,Games Workshop Group PLC,United Kingdom,Consumer Durables & Apparel,Leisure,https://investor.games-workshop.com/modern-slavery-act-statement/,02/12/2016,Not explicit,,Yes,CEO,No,,
merged,,Gamesys Ltd,United Kingdom,Software & Services,Leisure,http://www.gamesyscorporate.com/policies/anti-slavery-policy/,19/08/2016,Not explicit,,Yes,Director,No,,
merged,,Gardiner & Theobald LLP,United Kingdom,Commercial & Professional Services,Services,http://www.gardiner.com/assets/1609_Modern%20Slavery%20Statement.pdf,15/11/2016,Yes,Management Board,Yes,Designated Members,Yes,,
merged,,Gardman Ltd,United Kingdom,Retailing,Services,https://www.gardman.co.uk/modern-slavery-statement/,31/01/2017,Not explicit,,No,,Yes,,
merged,,Gardner Denver Inc,United States,Capital Goods,Manufacturing,http://www.gardnerdenver.com/company/corporate_responsibility/transparency_in_supply_chains_anti_slavery_and_human_trafficking_statement/,03/02/2017,Yes,Board,No,,No,,
merged,,Gartner U.K. Limited,United Kingdom,Commercial & Professional Services,Technology,https://www.gartner.com/imagesrv/about/policies/modern-slavery-statement.pdf,28/02/2017,Yes,Board,No,,No,,
merged,,Gateley (Holdings) Plc,United Kingdom,Commercial & Professional Services,Professional services,http://gateleyplc.com/wp-content/uploads/2015/11/Modern-Slavery-Act-2015-statement.pdf,12/11/2016,Not explicit,,No,,Yes,,
merged,,Gateshead Housing Company,United Kingdom,Charity/Non-Profit,Charity/Nonprofit,http://www.gatesheadhousing.co.uk/slavery-human-trafficking-statement-201617/,25/01/2017,Yes,Board,No,,No,,
merged,,Gattaca plc,United Kingdom,Commercial & Professional Services,Services,http://www.gattacaplc.com/governance/our-policies/,01/02/2017,Not explicit,,Yes,CEO,Yes,,
merged,,Gatwick Airport,United Kingdom,Transportation,Transport,http://www.gatwickairport.com/business-community/airlines-business/business/modern-slavery-act/,19/08/2016,Not explicit,,No,,Yes,,
merged,,GB Group plc,United Kingdom,Software & Services,Technology,https://www.gbgplc.com/media/2600/gbg-modern-slavery-statement-sept-2016.pdf,05/12/2016,Not explicit,,No,,No,,
merged,,GBUK Group Ltd,United Kingdom,Health Care Equipment & Services,Health,https://www.gbukenteral.com/wp-content/uploads/2017/03/Modern-Slavery-and-Human-Trafficking-statement-of-GBUK-Group-Ltd-for-the-Year-ending-July-2016.pdf,06/03/2017,Not explicit,University Court,No,,Yes,,
merged,,GDC Group Ltd,United Kingdom,Capital Goods,Manufacturing,http://www.gdcgroup.co.uk/modern_slavery_statement.htm,21/10/2016,Not explicit,,Yes,CEO,Yes,,
merged,,General Mills Inc,United States,"Food, Beverage & Tobacco",Agriculture/food/beverage,https://www.generalmills.com/~/link.aspx?_id=213D6381611C416DB3F8176DD7ED00E1&_z=z,19/08/2016,Not explicit,,Yes,CEO/Chairman,Yes,,
merged,,Genesis Housing Association Limited,United Kingdom,Charity/Non-Profit,Charity/Nonprofit,http://www.genesisha.org.uk/about_genesis/openness_and_transparency/modern_slavery_act_statement.aspx,10/10/2016,Not explicit,,No,,Yes,,
merged,,Gentoo Group Limited,United Kingdom,Real Estate,Real estate,https://www.gentoogroup.com/about-us/legal/slavery-and-human-trafficking-statement/,02/09/2016,Not explicit,,Yes,CEO,Yes,,
merged,,Maquet Ltd,Sweden,"Pharmaceuticals, Biotechnology & Life Sciences",Health,https://www.maquet.com/uk/legal/modern-slavery-act-transparency-statement/,22/08/2016,Not explicit,,No,,Yes,,
merged,,Getinge Group,Sweden,Health Care Equipment & Services,Health,http://www.getingegroup.com/en/modern-slavery-act-transparency-statement/,19/08/2016,Not explicit,,No,,Yes,,
merged,,G&I Diamond Drilling Limited,United Kingdom,Commercial & Professional Services,Professional services,https://www.gi-diamond-drilling.co.uk/wp-content/uploads/2013/05/Modern-Slavery-and-Human-Trafficking-Statement-August-2016.pdf,26/08/2016,Yes,Board,Yes,Company Secretary,No,,
merged,,Gi Group Recruitment Ltd,United Kingdom,Commercial & Professional Services,Services,http://www.gigroupuk.com/corporate-social-responsibility,01/10/2016,Not explicit,,No,,No,,
merged,,GKN plc,United Kingdom,Automobiles & Components,Professional services,http://gkngroup.com/documents/modern-slavery-statement.pdf,02/03/2017,Yes,Board,Yes,CEO,Yes,,
merged,,Gleadell & Dunns,United Kingdom,Food & Staples Retailing,Agriculture/food/beverage,http://www.gleadell.co.uk/uploads/Slavery-and-Human-Trafficking-Statement.pdf,19/08/2016,Not explicit,,Yes,Managing Director,Yes,,
merged,,"Glen Raven, Inc.",United States,Consumer Durables & Apparel,Apparel & textile,https://www.glenraven.com/en_us/uk-modern-slavery-act,03/02/2017,Not explicit,,No,,Yes,,
merged,,GLH Hotels Ltd,United Kingdom,Consumer Services,Travel,http://www.glhhotels.com/media/19764/glhhotelsslaveryandhumantraffickingstatement210616draftdocx-1.pdf,15/11/2016,Not explicit,,No,,No,,
merged,,Global Invacom Group Ltd,Singapore,Technology Hardware & Equipment,Technology,http://www.globalinvacom.com/modern-slavery-act,19/08/2016,Not explicit,,No,,Yes,,
merged,,Globus Group,United Kingdom,Retailing,Consumer products/retail,http://www.riley-eyewear.com/assets/files/Globus%20Group_Slavey%20and%20Human%20Trafficking%20Statement-201609.pdf,17/08/2016,Not explicit,,Yes,Director,No,,
merged,,Glory Global Solutions (International) Limited,United Kingdom,Technology Hardware & Equipment,Technology,https://www.gloryglobalsolutions.com/en-gb/about_us/Pages/Anti-slavery-statement.aspx,21/10/2016,Yes,Board,Yes,CEO,Yes,,
merged,,GMI Construction Group plc,United Kingdom,Capital Goods,Construction & building materials,https://gmiconstructiongroup.co.uk/wp-content/uploads/2016/11/modern-slavery-statement-2016.pdf,21/11/2016,Yes,Board,Yes,Managing Director,Yes,,
merged,,Go-Ahead Group plc,United Kingdom,Transportation,Transport,http://www.buscms.com/BlueStar2015/uploadedfiles/pdfs/Other_pdfs/Modern_Slavery_Statement.pdf,19/08/2016,Not explicit,,Yes,Chief Executive,No,,
merged,,Go Traffic Management (GTM) Ltd,United Kingdom,Commercial & Professional Services,Professional services,http://www.gtm.co.uk/files/8314/6591/8121/PO007_-__Modern_Slavery_Statement_16-17_-_Issue_04.pdf,24/08/2016,Not explicit,,Yes,Managing Director,Yes,,
merged,,Gold Medal Travel Group plc,United Kingdom,Consumer Services,Travel,http://www.netflights.com/media/6340462/statement-on-modern-slavery.pdf,21/10/2016,Yes,Board,Yes,Director,Yes,,
merged,,A Gomez Ltd,United Kingdom,Retailing,Agriculture/food/beverage,http://www.agomez.co.uk/documents/modslav28016.pdf,19/08/2016,No,Managing Director,Yes,Managing Director,Yes,,
merged,,The Goodwood Estate Company Limited,United Kingdom,Consumer Services,Leisure,https://www.goodwood.com/globalassets/goodwood-estate/terms--conditions/modern-slavery-act-statement.pdf,19/08/2016,Not explicit,,No,,No,,
merged,,Gould International UK Ltd,United Kingdom,Materials,Natural resources,http://www.gouldpublicationpapers.co.uk/pdf/0426_001.pdf,19/08/2016,Yes,Board,Yes,Director,Yes,,
merged,,Gowling WLG (UK) LLP ,United Kingdom,Commercial & Professional Services,Professional services,http://gowlingwlg.com/en/united-kingdom/resources/modern-slavery-statement,05/12/2016,Not explicit,,Yes,CEO,Yes,,
merged,,GPS Food Group (UK) Ltd,United Kingdom,Food & Staples Retailing,Agriculture/food/beverage,http://www.gpsfoodgroup.com/files/3014/7756/7943/Modern_Slavery_and_Human_Trafficking_Statement.pdf,01/11/2016,Yes,Board,No,,No,,
merged,,Graham,United Kingdom,Capital Goods,Construction & building materials,https://www.graham.co.uk/modern-slavery-act-transparency-statement,19/08/2016,Yes,Board,No,,Yes,,
merged,,Grand Union Housing Group,United Kingdom,Consumer Durables & Apparel,Real estate,https://www.grandunionhousing.co.uk/wp-content/uploads/sites/3/2015/12/Modern-slavery-and-human-trafficking-statement.pdf,07/09/2016,Yes,Board,No,,No,,
merged,,Grande Cheese Company Inc.,United States,"Food, Beverage & Tobacco",Agriculture/food/beverage,https://www.grande.com/Pages/Welcome.aspx,02/02/2017,Not explicit,,No,,Yes,,
